Date,Open,High,Low,Close,Volume
2021-06-24,5406.663045837107,5406.663045837107,5312.410599713165,5320.97900390625,56010000
2021-06-25,5338.115411071284,5363.820621718497,5303.841796875,5303.841796875,68939500
2021-06-28,5226.7257818951275,5269.567796500825,5188.16796875,5188.16796875,84420500
2021-06-29,5183.883810871588,5218.157422844292,5175.315407878412,5179.599609375,53704000
2021-06-30,5141.041396524896,5201.020212817686,5141.041396524896,5162.46240234375,65795000
2021-07-01,5192.451810490145,5205.304413981457,5141.041396524896,5162.46240234375,58153000
2021-07-02,5201.019892257941,5260.998704853996,5175.314686859631,5226.72509765625,67392500
2021-07-05,5226.726030265446,5252.431240250357,5201.020820280533,5235.29443359375,39710500
2021-07-06,5235.294184816267,5235.294184816267,5188.16796875,5188.16796875,34279500
2021-07-07,5295.272463352741,5295.272463352741,5166.74643268884,5196.73583984375,35595000
2021-07-08,5141.041926433915,5175.3155392768085,5123.905120012469,5153.89453125,47297000
2021-07-09,5149.609820293033,5158.17822265625,5132.473015566601,5158.17822265625,40707500
2021-07-12,5201.020080467483,5295.272503672001,5158.178069919975,5286.7041015625,65981500
2021-07-13,5286.704646789703,5290.98884828629,5153.894400395471,5179.599609375,65946500
2021-07-14,5158.178352266799,5166.746754845315,5123.904741952734,5132.47314453125,59321000
2021-07-15,5141.041496320523,5239.578125,5136.757295073589,5239.578125,49724000
2021-07-16,5286.704853563574,5286.704853563574,5188.168215288078,5235.29443359375,47998500
2021-07-19,5235.293909535023,5235.293909535023,5145.32568359375,5145.32568359375,47119000
2021-07-21,5183.883964551269,5243.862787281614,5149.6103515625,5149.6103515625,55009500
2021-07-22,5239.578438753427,5273.85205078125,5183.883819208215,5273.85205078125,60792000
2021-07-23,5295.273094449048,5303.841497514499,5162.462846934549,5171.03125,79938000
2021-07-26,5175.315092240841,5192.451897182036,5145.32568359375,5145.32568359375,48171500
2021-07-27,5145.32568359375,5192.451897182036,5141.0414823584515,5145.32568359375,53107500
2021-07-28,5145.325791783157,5149.609993108539,5115.336382505487,5123.90478515625,74133000
2021-07-29,5188.167544737557,5213.872751400171,5123.904528081022,5175.31494140625,84605000
2021-07-30,5175.315738850502,5226.726160097362,5106.768510521357,5115.3369140625,105685000
2021-08-02,5192.451597892198,5196.735798880558,5059.641367253041,5106.767578125,119981500
2021-08-03,5162.4623757246745,5295.272611116761,5128.188766591233,5265.283203125,110071500
2021-08-04,5265.282820558236,5269.567021388633,5192.4514064414825,5243.86181640625,41112000
2021-08-05,5286.703557477678,5406.661174665179,5260.998353794643,5398.0927734375,93768000
2021-08-06,5449.503785765016,5449.503785765016,5256.71473674031,5278.1357421875,67285000
2021-08-09,5256.714567319808,5312.4091796875,5231.009361611643,5312.4091796875,52858500
2021-08-10,5355.250767299107,5398.0927734375,5239.577350725446,5398.0927734375,60446000
2021-08-12,5243.861551339286,5415.229575892858,5243.861551339286,5398.0927734375,118325500
2021-08-13,5440.935774638017,5513.767198393014,5419.514767651253,5492.34619140625,86929000
2021-08-16,5500.91455078125,5500.91455078125,5402.377919419904,5500.91455078125,69282000
2021-08-18,5586.598771898674,5792.240444483902,5535.188353752367,5655.14599609375,186354500
2021-08-19,5655.14599609375,5655.14599609375,5595.167174923059,5655.14599609375,100926000
2021-08-20,5655.14599609375,5655.14599609375,5578.03036887429,5655.14599609375,120163500
2021-08-23,5582.313648090739,5646.57666015625,5582.313648090739,5646.57666015625,68253000
2021-08-24,5629.440787020597,5655.14599609375,5569.461965849906,5655.14599609375,59561500
2021-08-25,5655.14599609375,5659.430197605942,5642.293391557174,5655.14599609375,80751500
2021-08-26,5620.8720703125,5638.008875404917,5543.756447396628,5620.8720703125,74337000
2021-08-27,5560.893467681932,5595.167079193068,5560.893467681932,5578.0302734375,71572500
2021-08-30,5595.166841203351,5638.008853769992,5586.598438690023,5625.15625,74564500
2021-08-31,5586.598503101145,5629.440516161737,5582.314301795086,5612.3037109375,115373500
2021-09-01,5612.303646230008,5655.145658796649,5599.451042460015,5625.15625,67362500
2021-09-02,5590.882747545155,5633.724760936306,5530.903928797544,5603.7353515625,53257000
2021-09-03,5620.872383996212,5655.14599609375,5582.314570386482,5655.14599609375,35764500
2021-09-06,5655.146595769962,5659.430797736454,5612.304576105038,5633.7255859375,36780000
2021-09-07,5650.861435888746,5659.429838369245,5629.4404296875,5629.4404296875,53902000
2021-09-08,5612.303698048087,5650.861509714067,5500.914464346371,5518.05126953125,77888000
2021-09-09,5492.345989999524,5629.4404296875,5492.345989999524,5629.4404296875,110074000
2021-09-10,5565.178112193851,5625.156937113569,5565.178112193851,5586.59912109375,41483500
2021-09-13,5620.872580568269,5620.872580568269,5590.88316893414,5616.58837890625,29929000
2021-09-14,5646.5778347915875,5650.86203648718,5565.1780025753205,5608.02001953125,51990500
2021-09-15,5608.019749266263,5612.3039507553885,5556.609331396748,5565.177734375,44514000
2021-09-16,5638.009137620193,5638.009137620193,5552.325108173077,5569.4619140625,58672500
