Date,Open,High,Low,Close,Volume,ROE,EPS,DY,MA7,MA20,MA50,RSI,BB_upper,BB_lower,BB_width,Daily_Return,Log_Return,Volume_MA7,MACD,MACD_signal
2015-06-11,1122.833636126946,1125.5134501040952,1079.9569003660145,1085.3165283203125,232668318,0.18135999,389.06,0.134,1158.819301060268,1252.8034301757812,1310.9013549804688,6.6115095777278015,1415.79957734631,1089.8072830052524,325.99229434105746,-0.026442138440603724,-0.026798019306075425,236179579.0,-51.323981373390325,-32.7036271640996
2015-06-12,1082.636643955752,1117.473935520297,1077.2770883182677,1112.1143798828125,166243671,0.18135999,389.06,0.134,1145.4203404017858,1243.1561889648438,1305.2201977539062,14.399933238055752,1415.6903300062097,1070.6220479234778,345.0682820827319,0.02469127748747524,0.02439137452759576,215628395.42857143,-53.73912947014537,-36.91072762530876
2015-06-15,1109.4343847646282,1109.4343847646282,1087.99609375,1087.99609375,139372957,0.18135999,389.06,0.134,1130.4900425502233,1234.3128723144532,1298.520712890625,14.516057337868176,1419.8065527677732,1048.8191918611333,370.9873609066399,-0.02168687553105275,-0.02192549202155284,205795011.2857143,-56.94289363095959,-40.91716082643892
2015-06-16,1098.7152566963061,1136.2323577565446,1085.316333156707,1130.872802734375,181513585,0.18135999,389.06,0.134,1119.0052141462054,1226.5414672851562,1293.2683178710938,23.740981730713543,1415.848652331238,1037.2342822390742,378.6143700921639,0.039408881365181836,0.03865216825954879,216016545.0,-55.383679152719196,-43.81046449169498
2015-06-17,1141.5921465519195,1181.789066804774,1136.2325188017467,1179.1092529296875,191224552,0.18135999,389.06,0.134,1119.0052141462054,1219.7080078125,1288.9806518554688,36.42858072357067,1405.2821682413442,1034.1338473836558,371.1483208576883,0.042654178329057046,0.04176955663733488,217171957.7142857,-49.682997376093226,-44.98497106857464
2015-06-18,1168.3901371532215,1176.4295072763273,1141.5922127534138,1154.9912109375,132440637,0.18135999,389.06,0.134,1123.5991908482142,1210.5967163085938,1284.15703125,35.416680505014725,1389.6580001992322,1031.5354324179555,358.12256778127676,-0.020454459103142808,-0.020666548653998758,179051742.14285713,-46.57440962026635,-45.30285877891298
2015-06-19,1160.3505226400637,1184.4686279296875,1160.3505226400637,1184.4686279296875,142452460,0.18135999,389.06,0.134,1133.552699497768,1201.4854125976562,1279.6013818359374,40.52287406427464,1364.9703288878782,1038.0004963074343,326.96983258044384,0.025521767363286596,0.0252015244028207,169416597.14285713,-41.25666903019601,-44.493620829169586
2015-06-22,1195.1879277274368,1200.5475551882978,1160.3506371052665,1173.7496337890625,104511705,0.18135999,389.06,0.134,1146.186000279018,1192.6420959472657,1274.992138671875,40.000005876359616,1340.553894737356,1044.7302971571755,295.8235975801804,-0.009049622664435208,-0.009090819230214217,151108509.57142857,-37.47526304030225,-43.08994927139612
2015-06-23,1173.7498336600056,1179.1093900651572,1149.6316499159007,1157.6710205078125,154971226,0.18135999,389.06,0.134,1152.694091796875,1184.3347473144531,1270.1149169921875,43.66198312481715,1319.3245288629205,1049.3449657659858,269.9795630969347,-0.013698503342101653,-0.01379319357641937,149498160.2857143,-35.368178916350644,-41.54559520038703
2015-06-24,1152.3114920001426,1163.0306770383265,1101.3953810608614,1104.0751953125,322983178,0.18135999,389.06,0.134,1154.9911063058037,1173.213623046875,1264.2729760742188,39.49044752179063,1294.880427152773,1051.546818940977,243.33360821179622,-0.046296248455630074,-0.04740218873155652,175728191.85714287,-37.5897238044322,-40.75442092119606
2015-06-25,1098.71539063647,1104.0750182803615,1079.9568378195677,1093.3558349609375,381805594,0.18135999,389.06,0.134,1149.6315394810267,1163.8343505859375,1258.2702416992188,35.7142836002635,1279.2976786518618,1048.3710225200132,230.92665613184863,-0.009708904245900096,-0.009756342958395567,204341336.0,-39.756983174371044,-40.554933371831055
2015-06-26,1087.9960883260367,1122.8333740234375,1087.9960883260367,1122.8333740234375,216146583,0.18135999,389.06,0.134,1141.5921282087054,1156.5989013671874,1252.8570581054687,43.13721870624985,1262.4335790936752,1050.7642236406996,211.66935545297565,0.026960608906937633,0.02660357471612506,207901626.14285713,-38.650422776324376,-40.17403125272972
2015-06-29,1104.0750104424067,1117.473935520297,1093.3558271990794,1112.1143798828125,105070514,0.18135999,389.06,0.134,1135.4668666294642,1149.0954956054688,1247.0687036132813,48.529432450501865,1244.1407543172052,1054.0502368937325,190.09051742347265,-0.009546380067254057,-0.009592238843692006,203991608.57142857,-38.19807529874447,-39.77884006193267
2015-06-30,1106.7547066922514,1120.1536303469854,1101.395079655677,1109.4344482421875,216465588,0.18135999,389.06,0.134,1124.7476981026787,1141.7260681152343,1241.1195581054687,49.253725252849286,1223.5361439095905,1059.915992320878,163.62015158871236,-0.0024097626009542683,-0.0024126707517588475,214564912.57142857,-37.62215002355356,-39.34750205425685
2015-07-01,1109.434438708996,1136.2323577565446,1109.434438708996,1130.872802734375,149727986,0.18135999,389.06,0.134,1118.6224365234375,1137.9743530273438,1235.8671630859376,56.48852970804562,1214.0744270282974,1061.8742790263902,152.2001480019071,0.019323678407638045,0.019139346989754627,221024381.2857143,-35.03200194220608,-38.4844020318467
2015-07-02,1141.5920971511064,1165.710205078125,1130.872914082979,1165.710205078125,179726054,0.18135999,389.06,0.134,1119.7708914620537,1136.634454345703,1230.9899438476561,57.4626888481143,1209.569513816106,1063.6993948753,145.87011894080615,0.03080576547558267,0.030340792985303625,224560785.2857143,-29.824406512678024,-36.75240292801297
2015-07-03,1168.3902006380524,1168.3902006380524,1141.5922747821714,1160.350830078125,124158044,0.18135999,389.06,0.134,1127.810267857143,1134.0886657714843,1225.8983422851563,60.62999101618304,1199.1887863391917,1068.988545203777,130.20024113541467,-0.004597519157551577,-0.004608120253728133,196157194.7142857,-25.832030817034365,-34.56832850581725
2015-07-06,1136.2323594722125,1149.631355000394,1109.4344403841997,1114.7940673828125,115791299,0.18135999,389.06,0.134,1130.8728724888392,1130.8729064941406,1219.9492016601562,47.65625027608349,1192.8902693761456,1068.8555436121355,124.03472576401009,-0.03926119714349252,-0.040052704191091686,158155152.57142857,-26.043876731275304,-32.86343815090886
2015-07-07,1114.794005936987,1130.872742109888,1114.794005936987,1122.8333740234375,114379425,0.18135999,389.06,0.134,1130.8728724888392,1130.8729064941406,1214.4288256835937,40.70790609437913,1192.8902693761456,1068.8555436121355,124.03472576401009,0.007211472392832929,0.0071855940652123884,143616987.14285713,-25.271744348237235,-31.34509939037454
2015-07-08,1109.4345696522848,1130.8729362079712,1093.3558307196995,1096.03564453125,138749796,0.18135999,389.06,0.134,1128.5759102957588,1129.9349853515625,1208.5868725585938,40.35083232587139,1193.523696699926,1066.3462740031991,127.17742269672681,-0.023866167600775423,-0.024155578609731884,148428313.14285713,-26.51651085266144,-30.37938168283192
2015-07-09,1085.3166394877708,1109.4347518474067,1085.3166394877708,1104.0751953125,104666807,0.18135999,389.06,0.134,1127.810302734375,1130.8729187011718,1204.8887573242187,35.84910362990327,1192.2038890791391,1069.5419483232045,122.66194075593467,0.00733511799672204,0.007308346852002454,132457058.71428572,-26.54824111884659,-29.613153570034857
2015-07-10,1114.794005936987,1133.552555461487,1109.434379233789,1122.8333740234375,104557905,0.18135999,389.06,0.134,1126.6618129185267,1131.408868408203,1201.8873876953126,41.284355358849204,1192.2348917757956,1070.5828450406104,121.6520467351852,0.016989946690748825,0.0168472317577294,126004190.0,-24.774178027163543,-28.645358461460596
2015-07-13,1104.0748244989375,1128.1929287582889,1104.0748244989375,1122.8333740234375,68977791,0.18135999,389.06,0.134,1120.5365513392858,1133.150732421875,1199.4219775390625,43.68925082767441,1190.6462930916439,1075.6551717521063,114.99112133953759,0.0,0.0,110183009.57142857,-23.101915741347284,-27.536669917437937
